id,observed_on,quality_grade,url,image_url,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
12900905,2018-05-28,research,https://www.inaturalist.org/observations/12900905,https://static.inaturalist.org/photos/18734732/medium.jpg,false,3,"68925–69107 Overseas Hwy, Long Key, FL, US",24.8319968395,-80.8060083446,5,5,,,false,,,catchfly prairie gentian,Eustoma exaltatum,catchfly prairie gentian,Plantae,77125
12901454,2018-05-27,research,https://www.inaturalist.org/observations/12901454,https://inaturalist-open-data.s3.amazonaws.com/photos/18735133/medium.jpg,false,,"Brevard County, FL, USA",28.6682986051,-80.7618713379,488,488,,,false,,,catchfly prairie gentian,Eustoma exaltatum,catchfly prairie gentian,Plantae,77125
12904524,2018-05-28,research,https://www.inaturalist.org/observations/12904524,https://inaturalist-open-data.s3.amazonaws.com/photos/18741606/medium.jpg,false,3,"Doerun, GA  31744, Doerun, GA, US",31.2888654415,-83.8846946229,5,5,,,false,,,Shortleaf Rose Gentian,Sabatia brevifolia,Shortleaf Rose Gentian,Plantae,126298
12918499,2018-03-24,research,https://www.inaturalist.org/observations/12918499,https://static.inaturalist.org/photos/18766444/medium.jpg,false,3,"Cherokee National Forest, Turtletown, TN, US",35.1603055,-84.405045,5,5,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
12940488,2018-05-29,research,https://www.inaturalist.org/observations/12940488,https://static.inaturalist.org/photos/18805564/medium.jpg,false,3,"Avon Park Auxiliary Airfield, Avon Park, FL, US",27.5876583333,-81.2832866667,5,5,,,false,,,Largeflower Rose Gentian,Sabatia grandiflora,Largeflower Rose Gentian,Plantae,127442
12955722,2014-04-14,research,https://www.inaturalist.org/observations/12955722,https://static.inaturalist.org/photos/18832261/medium.jpeg,false,,"Blount County, TN, USA",35.63400602,-83.74580988,,,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
12984279,2018-05-31,research,https://www.inaturalist.org/observations/12984279,https://inaturalist-open-data.s3.amazonaws.com/photos/18882770/medium.jpg,false,3,"8008–8010 Shopkeepers Way, Estero, FL, US",26.4095960325,-81.8090868742,5,5,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
13018323,2018-06-01,research,https://www.inaturalist.org/observations/13018323,https://inaturalist-open-data.s3.amazonaws.com/photos/18941820/medium.jpg,false,3,"Texas, US",31.1969188288,-94.2734580762,5,29278,obscured,,true,,,Meadow Pink,Sabatia campestris,Meadow Pink,Plantae,84668
13021862,2018-05-26,research,https://www.inaturalist.org/observations/13021862,https://static.inaturalist.org/photos/18947801/medium.jpg,false,3,"Gulf of Mexico, , , ",25.7076156879,-84.416630275,1658636,1658636,,,false,,,catchfly prairie gentian,Eustoma exaltatum,catchfly prairie gentian,Plantae,77125
13053456,2018-06-02,research,https://www.inaturalist.org/observations/13053456,https://inaturalist-open-data.s3.amazonaws.com/photos/19000221/medium.jpeg,false,,"Orange County, NC, USA",35.9826022134,-79.0161165634,95,95,,,false,,,pennywort,Obolaria virginica,pennywort,Plantae,126800
13072124,2018-06-03,research,https://www.inaturalist.org/observations/13072124,https://static.inaturalist.org/photos/19038878/medium.jpg,false,3,"39900 Overseas Hwy, , FL, US",24.6808567923,-81.2313697302,5,5,,,false,,,catchfly prairie gentian,Eustoma exaltatum,catchfly prairie gentian,Plantae,77125
13092833,2018-06-03,research,https://www.inaturalist.org/observations/13092833,https://inaturalist-open-data.s3.amazonaws.com/photos/19075423/medium.jpeg,false,,"Bowie County, TX, USA",33.4988558529,-94.3912588634,61,61,,,false,,,Meadow Pink,Sabatia campestris,Meadow Pink,Plantae,84668
13121289,2018-06-04,research,https://www.inaturalist.org/observations/13121289,https://inaturalist-open-data.s3.amazonaws.com/photos/19127549/medium.jpeg,false,,Cumberland Island National Seashore,30.9103657049,-81.4055836032,8,8,,,false,,,Sabatia stellaris,Sabatia stellaris,marsh pink,Plantae,126339
13121290,2018-06-04,research,https://www.inaturalist.org/observations/13121290,https://inaturalist-open-data.s3.amazonaws.com/photos/19127555/medium.jpeg,false,,Cumberland Island National Seashore,30.910446249,-81.4056265186,4,4,,,false,,,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
13128812,2017-10-18,research,https://www.inaturalist.org/observations/13128812,https://inaturalist-open-data.s3.amazonaws.com/photos/19142250/medium.jpg,false,3,"North Carolina, US",35.5574528646,-78.0741175664,5,28677,,obscured,true,,,Pine Barren Gentian,Gentiana autumnalis,Pine Barren Gentian,Plantae,163225
13130668,2018-06-04,research,https://www.inaturalist.org/observations/13130668,https://static.inaturalist.org/photos/19145842/medium.jpeg,false,2,"lake chatauqua, clearwater",28.005028,-82.721685,344,344,,,false,gps,gps,Largeflower Rose Gentian,Sabatia grandiflora,Largeflower Rose Gentian,Plantae,127442
13151028,2018-06-05,research,https://www.inaturalist.org/observations/13151028,https://inaturalist-open-data.s3.amazonaws.com/photos/19184175/medium.jpg,false,3,"Georgia, US",34.4031161364,-84.3279732927,5,28818,,obscured,true,,,American columbo,Frasera caroliniensis,American columbo,Plantae,118741
13156895,2018-06-05,research,https://www.inaturalist.org/observations/13156895,https://inaturalist-open-data.s3.amazonaws.com/photos/19197504/medium.jpg,false,3,"Lutz, FL  33549, Lutz, FL, US",28.0949085612,-82.4374363343,8,8,,,false,,,Largeflower Rose Gentian,Sabatia grandiflora,Largeflower Rose Gentian,Plantae,127442
13161575,2018-06-05,research,https://www.inaturalist.org/observations/13161575,https://inaturalist-open-data.s3.amazonaws.com/photos/19209427/medium.jpeg,false,,"Galveston, TX, USA",29.3148027778,-94.7542333333,5,5,,,false,,,catchfly prairie gentian,Eustoma exaltatum,catchfly prairie gentian,Plantae,77125
